fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	rmse_validate	rmse_test	ganancia	iteracion_bayesiana
20251210 101006	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.186926692503787	0.778406972037296	977	59	1.60094655917159	1.54736233392863	0.965462867716061	908	86.6416924949901	107.794302589783	107.794302589783	20
20251210 101006	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0470731750099055	0.699498281115666	79	250	1.22711277109504	7.50824113750631	0.971528095296318	1	274.470777350186	310.644551382509	310.644551382509	21
20251210 101020	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106647074545451	0.324687760642597	62	42	0.89571789123251	6.89768546077955	0.848926344264432	1036	71.170827167983	110.537722212411	110.537722212411	22
20251210 101128	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.168777852541534	0.384632697317284	1455	79	3.93765177049707	3.48704546507049	0.691576430577386	10052	67.3221232149627	109.807511890564	109.807511890564	23
20251210 101239	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.126473952765477	0.862169972052133	343	146	4.68222209709763	6.77548989728426	0.918741769992214	9623	96.2807194948986	135.607923858983	135.607923858983	24
20251210 101240	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0964473610116069	0.679432742540458	646	241	0.100688467708616	2.42016222560778	0.677897573242496	231	274.470777350186	310.644551382509	310.644551382509	25
20251210 102824	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0124130745368477	0.540416713000741	1141	92	1.34913083382084	9.58030102491778	0.995230862568133	80710	78.3467531392054	111.992999719365	111.992999719365	26
20251210 102833	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196623732854163	0.448260361970668	1026	218	2.159073910651	9.79911338945385	0.707339297278252	35	274.470777350186	310.644551382509	310.644551382509	27
20251210 103112	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0255829474166135	0.507296367809509	204	73	3.41110014364988	0.324106289689163	0.727802578689131	17787	69.1404152328356	109.274519847667	109.274519847667	28
20251210 103416	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106109668305616	0.883548945672908	12	191	4.95511187361016	1.59165529742739	0.60055442008383	25008	87.7909964457031	129.413422468871	129.413422468871	29
20251210 103435	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.140620450345983	0.672316604494574	510	8	1.12979119660587	5.62265829146271	0.726745408846059	383	63.7166471895806	92.7275976188913	92.7275976188913	30
20251210 105215	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0137984899686244	0.896516183379505	1500	178	0.00251734644187903	9.8370673184525	0.886834887187038	99999	87.5691052734539	127.465426521271	127.465426521271	31
20251210 105252	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144366238144271	0.309087113228919	1003	10	2.12760712627671	9.49368537520036	0.751252507253771	1066	57.6146977392457	94.3793688753293	94.3793688753293	32
20251210 105438	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0925160025470582	0.695727836318079	790	52	2.23599580701096	9.5353723752943	0.62489424476467	7845	68.9393415380648	105.343343961757	105.343343961757	33
20251210 105452	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.152869302826342	0.32661657914343	854	16	1.20981581402345	0.222324048692794	0.811756233424295	809	95.3585219234957	104.571155525458	104.571155525458	34
20251210 105509	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199446888725184	0.621221840887784	356	15	2.25132909368775	9.59746082354052	0.904650850911259	425	58.5606774397184	86.038639493584	86.038639493584	35
20251210 105522	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199997389824726	0.84701573453575	880	5	2.98635015176726	8.51469510706064	0.837547320847818	229	58.4685642811255	102.094451958105	102.094451958105	36
20251210 105553	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0530196362534621	0.659425444859771	14	12	2.41634630548154	9.91016395894343	0.780697024025698	902	71.8786785387551	95.4580177665151	95.4580177665151	37
20251210 105621	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.120543765674792	0.678058140634923	1120	16	0.231888509482447	9.9598801334461	0.996439709943246	608	65.0769466399122	93.771086501981	93.771086501981	38
20251210 105646	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.164920013597209	0.811458743003536	1188	71	0.273673307871708	9.99374296805371	0.719797923832847	1354	72.8990437958158	103.524655156159	103.524655156159	39
20251210 105728	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.181818033003154	0.850358774907233	499	28	0.364544755897424	9.94234453832973	0.893416761963778	2061	53.149784656362	89.4599478089081	89.4599478089081	40
20251210 105919	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.191146280389709	0.769493138897344	56	87	3.16185586802183	8.08610877645221	0.885446605549217	11083	78.4119916752027	112.921960496423	112.921960496423	41
20251210 105931	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.182894316870686	0.454368981005496	140	5	1.35009950126829	9.86976751731308	0.998506517674396	160	61.3224556136976	93.3639102579985	93.3639102579985	42
20251210 105950	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0996233350158665	0.528972394421137	527	19	1.52841624756998	9.53275910748016	0.969108430282251	642	62.505986072091	95.3130569787024	95.3130569787024	43
20251210 105959	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.185322513633711	0.85714049148241	10	14	1.90564857077125	3.66384872393383	0.955369112378821	311	81.2399708717066	116.820987740189	116.820987740189	44
20251210 110011	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.156735167333791	0.529266790227383	337	9	4.69662519212329	9.86840885457295	0.894240312277515	210	48.2374028322868	87.8470767742492	87.8470767742492	45
20251210 110027	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199602378642045	0.626371322331129	1004	32	3.31940973448206	9.99325230948354	0.901470797140074	712	62.3218179379447	107.109339620389	107.109339620389	46
20251210 110722	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0174988329359795	0.873708093879253	1435	72	4.88082623906496	7.1517124357741	0.84360161582866	30442	68.3170914370272	107.860610276844	107.860610276844	47
20251210 110910	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0429136619610591	0.413646151350114	417	9	0.00564690646863466	9.79312299569816	0.812034613181399	2630	46.9366714889411	87.7257965512799	87.7257965512799	48
20251210 111339	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0367120650186071	0.686873466795061	691	28	0.00217373139867351	9.80268803593264	0.683897733541172	12013	62.0132603084152	91.1294566822839	91.1294566822839	49
20251210 111351	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.156244034222217	0.41066051536612	329	10	2.32897690881245	9.68146481547885	0.810028741606987	270	65.0043561638934	92.0462906926259	92.0462906926259	50
20251210 111641	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0153195706566208	0.516903064345245	1490	6	0.00754409852516903	6.45796837737309	0.725264658879005	2170	56.9128269590474	82.8052999494551	82.8052999494551	51
20251210 111828	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0102507103105072	0.329896021936162	1454	5	4.89948363006825	4.97173572713821	0.857249474669138	3218	62.7274642754836	89.7972628482817	89.7972628482817	52
20251210 112111	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0102821330851969	0.553882056584055	1020	5	0.045855826499256	6.39837379673018	0.877455324998746	2171	60.9942303806854	88.3594984076223	88.3594984076223	53
20251210 112355	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0139406964623841	0.636874812768398	1458	13	0.707006493293495	9.98881709215301	0.602713089580756	4350	60.2350873726976	92.2380834918453	92.2380834918453	54
20251210 113004	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0123608088375727	0.75336286037491	11	207	4.9972480609911	2.38517434284037	0.610043938908134	45765	110.625552041179	144.54275672428	144.54275672428	55
20251210 113043	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0541864578051324	0.323317706830444	1500	5	0.0552473366415501	8.1888622661338	0.897438239285382	465	58.2246005567875	89.8220990846096	89.8220990846096	56
20251210 113113	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0703163406081739	0.377243660707614	1322	5	0.0373731770743477	4.1396111407679	0.607570823820724	244	56.7964975104524	95.8406847819433	95.8406847819433	57
20251210 113631	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0129350877241829	0.463684453904102	1483	16	0.00407999993889582	6.0820200323461	0.762597686793295	10858	72.8464428851941	90.4840649912987	90.4840649912987	58
20251210 113905	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101491435672791	0.51654127095892	819	5	4.27146741109106	7.62280597261662	0.724502893668077	4407	56.3131986137906	87.4374858806356	87.4374858806356	59
20251210 113933	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0817605752243312	0.576686468121875	1499	7	3.74892606423375	6.92667913427824	0.773719409214157	643	49.1248976387447	84.2679880766986	84.2679880766986	60
20251210 114040	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0535730122417839	0.6087751578189	1408	5	0.451906849861866	9.99218807755403	0.765047574523144	1346	61.8669931697172	89.7081346314961	89.7081346314961	61
20251210 114231	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0108876885100015	0.600758927206152	1422	7	3.37068898467439	0.213190824207168	0.719053242340295	2682	58.5577991501239	86.7858856443775	86.7858856443775	62
20251210 114247	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196662436854311	0.557046101134588	1496	9	0.628049593313213	4.78169305450067	0.892444104929719	168	71.8821857967339	102.953180561554	102.953180561554	63
20251210 114453	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0123834487314106	0.472577373126646	1500	7	2.90239152808615	6.66378516641685	0.713294761573215	3324	53.2299083692355	87.5423146052703	87.5423146052703	64
20251210 114520	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0634929681670307	0.61850906424734	1046	9	4.99784399863259	3.74098109977939	0.731930509128605	449	56.446071412499	89.9221538583171	89.9221538583171	65
20251210 115023	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0651273358955315	0.308297463940229	459	101	4.99305395595744	7.23034874375433	0.614062760719256	45262	65.1051938948993	102.577445970063	102.577445970063	66
20251210 115100	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158505970665175	0.893776416133413	413	46	0.00443922040230714	2.12536996856379	0.648271758003798	1485	69.9241701251567	106.606848145978	106.606848145978	67
20251210 115638	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0317546659337721	0.899119024560051	1039	92	4.72407106456018	5.78303699745882	0.60040362917839	25574	80.2022232818726	114.083311393328	114.083311393328	68
20251210 165943	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0129264394839582	0.604651600811122	1500	59	0.0008062025601578	2.49220115908599	0.694648859759477	99967	85.087809276841	105.919332439721	105.919332439721	69
20251210 190025	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0462524608447266	0.898213359396787	1165	96	4.99547832059693	2.08585685994234	0.600024666544862	53197	74.685140593923	103.735251069009	103.735251069009	70
20251210 190148	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.011058888260799	0.530106974972668	424	5	4.60190521766079	0.0404756398053302	0.880736429941912	2293	88.1988062617173	110.797200942302	110.797200942302	71
20251210 190330	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0243910298112639	0.775114642845257	1500	10	0.000916671960515804	6.27699659607488	0.71441961716511	1296	65.9436098289821	91.7251970972711	91.7251970972711	72
20251210 190400	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199915420046968	0.597448706735056	437	105	4.79704006536461	0.00664031831654311	0.604521453879809	2249	71.4593618167131	107.017079883768	107.017079883768	73
20251210 190406	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196331289207031	0.300131404317693	684	5	4.54984671780566	7.10512092035754	0.985124178502664	139	56.7325029718788	95.529941290217	95.529941290217	74
20251210 193531	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0107621532809012	0.681798053925568	351	80	0.0360661134503523	9.76295580603969	0.603161707199321	99999	72.247841863762	108.992435997379	108.992435997379	75
20251210 193601	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.117509227601225	0.663509150901857	696	14	4.01403350201218	9.60688328484442	0.757522521303485	687	62.6713175103263	90.7583592623746	90.7583592623746	76
20251210 193615	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0938119709799696	0.424085553752354	1498	5	4.56529299093813	0.240457694086777	0.773941370779366	181	72.9776240993212	99.2472023113307	99.2472023113307	77
20251210 193901	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101077522007728	0.655332379412191	1473	5	4.88545062979676	7.02041914296856	0.77704897998975	2884	58.4048445131887	90.1711991209376	90.1711991209376	78
20251210 193918	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.103765601653788	0.550902260948773	914	8	3.75736211656196	7.7601122767435	0.903655620206228	288	43.500641344845	89.2311167520604	89.2311167520604	79
20251210 195253	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0116396946929608	0.566150088504005	810	8	0.000175113698485942	7.05987319466047	0.690443935885303	19466	52.2132388768553	86.6915454341492	86.6915454341492	80
20251210 195307	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.19767846182549	0.342894150991105	302	16	0.000299452084323167	9.74350587353057	0.976687973786285	442	80.9742595350161	102.355257520692	102.355257520692	81
20251210 200242	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0129420190833295	0.64485883039472	1344	31	0.396264229485598	0.136124005422009	0.629528825950651	22722	61.6104931152979	97.1282751561472	97.1282751561472	82
20251210 201010	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0943891333827803	0.706469616510852	661	103	4.9475478135337	3.93858351919162	0.999490137257819	31214	64.0857085996756	104.586196238911	104.586196238911	83
20251210 201229	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.107340648869273	0.734433545388762	797	86	4.98702875009248	6.14961485763502	0.700772306702437	9549	82.840175246856	113.274680426902	113.274680426902	84
20251210 201251	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.162550092280236	0.491769718457189	358	67	0.000252513334220264	9.98821601709809	0.988364835612615	1645	69.9674681008718	104.172130511212	104.172130511212	85
20251210 201555	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0756789890620626	0.318084800905857	11	106	0.965872119546206	9.86154004083326	0.98759328936811	35731	66.1395564001069	104.33614739675	104.33614739675	86
20251210 201630	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0373174275663068	0.559974689995159	1246	6	3.68235463745884	5.37962963326113	0.738032790270263	731	56.7453534069475	87.2402108377578	87.2402108377578	87
20251210 203325	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100643277177924	0.544457811368518	12	107	4.61631864097051	2.35080857828144	0.757343522881156	94390	66.795089265673	106.854106499074	106.854106499074	88
20251210 203447	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.023456573393258	0.581898255541203	1495	7	0.564096718661715	2.21176859447229	0.722527967685262	1681	58.3885022822803	89.3800869933531	89.3800869933531	89
20251210 203518	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0801245347770477	0.67221959894877	1500	22	4.47007060427427	0.313653339442646	0.631315882720286	746	71.0303106040537	101.037386108896	101.037386108896	90
20251210 203657	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.157729062108471	0.308018261847739	12	101	0.0243440217765792	2.87478475467236	0.616230462163197	20043	67.8774614090013	103.620328941622	103.620328941622	91
20251210 203818	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198807208891012	0.728924174691371	425	43	0.00926765942811893	9.95043030547721	0.83447617069729	4028	80.2140043142677	109.529919788735	109.529919788735	92
20251210 203858	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.136455487294765	0.691789200728188	1498	25	0.0455408881901072	9.62917327482212	0.640477420463916	859	62.423885474543	106.814818307741	106.814818307741	93
20251210 204005	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101143544441773	0.303143802273584	609	7	4.80926436158051	6.00796231436287	0.615068719819405	3198	52.5467654829545	92.2802121624281	92.2802121624281	94
20251210 205050	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0108273432418046	0.829889379304977	340	33	0.166020210526004	9.77865222544002	0.889668763045131	22149	54.7855445341509	88.9868520569815	88.9868520569815	95
20251210 205350	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0355342314903807	0.897650361461893	1308	45	3.61533257407922	0.36402810175746	0.685332413834035	7912	65.8187373150781	102.712423710375	102.712423710375	96
20251210 205447	3154	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0144780315608731	0.300300799031317	253	5	3.89646124549839	8.26380030329237	0.879993869621841	2427	61.1692282905262	91.1574253168139	91.1574253168139	97
